geoid,geoname,year,cvap_est
05000US28017,"Chickasaw County, Mississippi",2004,13054.0
05000US05017,"Chicot County, Arkansas",2004,9382.0
05000US48075,"Childress County, Texas",2004,5440.0
05000US01021,"Chilton County, Alabama",2004,30478.0
05000US26033,"Chippewa County, Michigan",2004,30837.0
05000US27023,"Chippewa County, Minnesota",2004,9504.0
05000US55017,"Chippewa County, Wisconsin",2004,45111.0
05000US27025,"Chisago County, Minnesota",2004,36061.0
05000US50007,"Chittenden County, Vermont",2004,114546.0
05000US01023,"Choctaw County, Alabama",2004,11018.0
05000US28019,"Choctaw County, Mississippi",2004,6671.0
05000US40023,"Choctaw County, Oklahoma",2004,11318.0
05000US30015,"Chouteau County, Montana",2004,3998.0
05000US37041,"Chowan County, North Carolina",2004,11177.0
05000US17021,"Christian County, Illinois",2004,26972.0
05000US21047,"Christian County, Kentucky",2004,53089.0
05000US29043,"Christian County, Missouri",2004,49486.0
05000US32001,"Churchill County, Nevada",2004,17771.0
05000US72039,"Ciales Municipio, Puerto Rico",2004,14686.0
05000US35006,"Cibola County, New Mexico",2004,19308.0
05000US72041,"Cidra Municipio, Puerto Rico",2004,33945.0
05000US40025,"Cimarron County, Oklahoma",2004,1872.0
05000US12017,"Citrus County, Florida",2004,112621.0
05000US41005,"Clackamas County, Oregon",2004,250529.0
05000US28021,"Claiborne County, Mississippi",2004,7952.0
05000US47025,"Claiborne County, Tennessee",2004,24575.0
05000US22027,"Claiborne Parish, Louisiana",2004,13448.0
05000US53009,"Clallam County, Washington",2004,53987.0
05000US26035,"Clare County, Michigan",2004,24187.0
05000US45027,"Clarendon County, South Carolina",2004,25656.0
05000US42031,"Clarion County, Pennsylvania",2004,32299.0
05000US05019,"Clark County, Arkansas",2004,18571.0
05000US16033,"Clark County, Idaho",2004,410.0
05000US17023,"Clark County, Illinois",2004,12934.0
05000US18019,"Clark County, Indiana",2004,76024.0
05000US20025,"Clark County, Kansas",2004,1619.0
05000US21049,"Clark County, Kentucky",2004,26559.0
05000US29045,"Clark County, Missouri",2004,5507.0
05000US32003,"Clark County, Nevada",2004,1059242.0
05000US39023,"Clark County, Ohio",2004,105546.0
05000US46025,"Clark County, South Dakota",2004,2757.0
05000US53011,"Clark County, Washington",2004,263803.0
05000US55019,"Clark County, Wisconsin",2004,23896.0
05000US01025,"Clarke County, Alabama",2004,19719.0
05000US13059,"Clarke County, Georgia",2004,81817.0
05000US19039,"Clarke County, Iowa",2004,6563.0
05000US28023,"Clarke County, Mississippi",2004,12775.0
05000US51043,"Clarke County, Virginia",2004,10520.0
05000US41007,"Clatsop County, Oregon",2004,27005.0
05000US01027,"Clay County, Alabama",2004,10626.0
05000US05021,"Clay County, Arkansas",2004,12973.0
05000US12019,"Clay County, Florida",2004,120001.0
05000US13061,"Clay County, Georgia",2004,2257.0
05000US17025,"Clay County, Illinois",2004,10638.0
05000US18021,"Clay County, Indiana",2004,20276.0
05000US19041,"Clay County, Iowa",2004,12772.0
05000US20027,"Clay County, Kansas",2004,6793.0
05000US21051,"Clay County, Kentucky",2004,17961.0
05000US27027,"Clay County, Minnesota",2004,41433.0
05000US28025,"Clay County, Mississippi",2004,15534.0
05000US29047,"Clay County, Missouri",2004,146752.0
05000US31035,"Clay County, Nebraska",2004,4826.0
05000US37043,"Clay County, North Carolina",2004,8103.0
05000US46027,"Clay County, South Dakota",2004,11045.0
05000US47027,"Clay County, Tennessee",2004,6474.0
05000US48077,"Clay County, Texas",2004,8555.0
05000US54015,"Clay County, West Virginia",2004,7648.0
05000US13063,"Clayton County, Georgia",2004,154199.0
05000US19043,"Clayton County, Iowa",2004,13617.0
05000US08019,"Clear Creek County, Colorado",2004,6873.0
05000US42033,"Clearfield County, Pennsylvania",2004,65676.0
05000US16035,"Clearwater County, Idaho",2004,6889.0
05000US27029,"Clearwater County, Minnesota",2004,6310.0
05000US01029,"Cleburne County, Alabama",2004,11087.0
05000US05023,"Cleburne County, Arkansas",2004,20375.0
05000US39025,"Clermont County, Ohio",2004,136691.0
05000US05025,"Cleveland County, Arkansas",2004,6645.0
05000US37045,"Cleveland County, North Carolina",2004,72724.0
05000US40027,"Cleveland County, Oklahoma",2004,169842.0
05000US13065,"Clinch County, Georgia",2004,5036.0
05000US17027,"Clinton County, Illinois",2004,28057.0
05000US18023,"Clinton County, Indiana",2004,23440.0
05000US19045,"Clinton County, Iowa",2004,37865.0
05000US21053,"Clinton County, Kentucky",2004,7362.0
05000US26037,"Clinton County, Michigan",2004,51315.0
05000US29049,"Clinton County, Missouri",2004,15493.0
05000US36019,"Clinton County, New York",2004,63354.0
05000US39027,"Clinton County, Ohio",2004,31550.0
05000US42035,"Clinton County, Pennsylvania",2004,29853.0
05000US20029,"Cloud County, Kansas",2004,7733.0
05000US28027,"Coahoma County, Mississippi",2004,19542.0
05000US40029,"Coal County, Oklahoma",2004,4327.0
05000US72043,"Coamo Municipio, Puerto Rico",2004,28087.0
05000US13067,"Cobb County, Georgia",2004,415374.0
05000US04003,"Cochise County, Arizona",2004,91166.0
05000US48079,"Cochran County, Texas",2004,1969.0
05000US47029,"Cocke County, Tennessee",2004,27108.0
05000US04005,"Coconino County, Arizona",2004,86780.0
05000US46029,"Codington County, South Dakota",2004,19592.0
05000US01031,"Coffee County, Alabama",2004,33962.0
05000US13069,"Coffee County, Georgia",2004,28161.0
05000US47031,"Coffee County, Tennessee",2004,37214.0
05000US20031,"Coffey County, Kansas",2004,6419.0
05000US48081,"Coke County, Texas",2004,2600.0
05000US01033,"Colbert County, Alabama",2004,41620.0
05000US29051,"Cole County, Missouri",2004,54658.0
05000US48083,"Coleman County, Texas",2004,6875.0
05000US17029,"Coles County, Illinois",2004,44023.0
05000US31037,"Colfax County, Nebraska",2004,6059.0
05000US35007,"Colfax County, New Mexico",2004,10698.0
05000US45029,"Colleton County, South Carolina",2004,28364.0
05000US12021,"Collier County, Florida",2004,184391.0
05000US48085,"Collin County, Texas",2004,398884.0
05000US48087,"Collingsworth County, Texas",2004,1886.0
05000US51570,"Colonial Heights city, Virginia",2004,13295.0
05000US48089,"Colorado County, Texas",2004,14315.0
05000US13071,"Colquitt County, Georgia",2004,28362.0
05000US05027,"Columbia County, Arkansas",2004,18360.0
05000US12023,"Columbia County, Florida",2004,49489.0
05000US13073,"Columbia County, Georgia",2004,68676.0
05000US36021,"Columbia County, New York",2004,48627.0
05000US41009,"Columbia County, Oregon",2004,34628.0
05000US42037,"Columbia County, Pennsylvania",2004,52831.0
05000US53013,"Columbia County, Washington",2004,3205.0
05000US55021,"Columbia County, Wisconsin",2004,41841.0
05000US39029,"Columbiana County, Ohio",2004,84815.0
05000US37047,"Columbus County, North Carolina",2004,40953.0
05000US06011,"Colusa County, California",2004,10876.0
05000US48091,"Comal County, Texas",2004,63005.0
05000US20033,"Comanche County, Kansas",2004,1496.0
05000US40031,"Comanche County, Oklahoma",2004,83524.0
05000US48093,"Comanche County, Texas",2004,9687.0
05000US72045,"Comer�o Municipio, Puerto Rico",2004,14946.0
05000US48095,"Concho County, Texas",2004,1913.0
05000US22029,"Concordia Parish, Louisiana",2004,14802.0
05000US01035,"Conecuh County, Alabama",2004,10291.0
05000US08021,"Conejos County, Colorado",2004,5559.0
05000US06013,"Contra Costa County, California",2004,615969.0
05000US56009,"Converse County, Wyoming",2004,9669.0
05000US05029,"Conway County, Arkansas",2004,15624.0
05000US13075,"Cook County, Georgia",2004,11474.0
05000US17031,"Cook County, Illinois",2004,3325043.0
05000US27031,"Cook County, Minnesota",2004,4282.0
05000US48097,"Cooke County, Texas",2004,25655.0
05000US29053,"Cooper County, Missouri",2004,13405.0
05000US33007,"Coos County, New Hampshire",2004,25970.0
05000US41011,"Coos County, Oregon",2004,49993.0
05000US01037,"Coosa County, Alabama",2004,8686.0
05000US28029,"Copiah County, Mississippi",2004,21652.0
05000US72047,"Corozal Municipio, Puerto Rico",2004,28109.0
05000US46031,"Corson County, South Dakota",2004,2685.0
05000US36023,"Cortland County, New York",2004,38310.0
05000US48099,"Coryell County, Texas",2004,51460.0
05000US39031,"Coshocton County, Ohio",2004,27652.0
05000US08023,"Costilla County, Colorado",2004,2288.0
05000US48101,"Cottle County, Texas",2004,1311.0
05000US40033,"Cotton County, Oklahoma",2004,4674.0
05000US27033,"Cottonwood County, Minnesota",2004,8703.0
05000US01039,"Covington County, Alabama",2004,28537.0
05000US28031,"Covington County, Mississippi",2004,14579.0
05000US51580,"Covington city, Virginia",2004,4893.0
05000US13077,"Coweta County, Georgia",2004,75871.0
05000US20035,"Cowley County, Kansas",2004,25978.0
05000US53015,"Cowlitz County, Washington",2004,69992.0
05000US40035,"Craig County, Oklahoma",2004,11668.0
05000US51045,"Craig County, Virginia",2004,3913.0
05000US05031,"Craighead County, Arkansas",2004,64195.0
05000US48103,"Crane County, Texas",2004,2416.0
05000US37049,"Craven County, North Carolina",2004,72674.0
05000US05033,"Crawford County, Arkansas",2004,41917.0
05000US13079,"Crawford County, Georgia",2004,9440.0
05000US17033,"Crawford County, Illinois",2004,15372.0
05000US18025,"Crawford County, Indiana",2004,8209.0
05000US19047,"Crawford County, Iowa",2004,11263.0
05000US20037,"Crawford County, Kansas",2004,29386.0
05000US26039,"Crawford County, Michigan",2004,11345.0
05000US29055,"Crawford County, Missouri",2004,18174.0
05000US39033,"Crawford County, Ohio",2004,34100.0
05000US42039,"Crawford County, Pennsylvania",2004,68851.0
05000US55023,"Crawford County, Wisconsin",2004,12919.0
05000US40037,"Creek County, Oklahoma",2004,50108.0
05000US01041,"Crenshaw County, Alabama",2004,10077.0
05000US13081,"Crisp County, Georgia",2004,16608.0
05000US05035,"Crittenden County, Arkansas",2004,36193.0
05000US21055,"Crittenden County, Kentucky",2004,7152.0
05000US47033,"Crockett County, Tennessee",2004,10550.0
05000US48105,"Crockett County, Texas",2004,2290.0
05000US41013,"Crook County, Oregon",2004,15471.0
05000US56011,"Crook County, Wyoming",2004,4939.0
05000US48107,"Crosby County, Texas",2004,4184.0
05000US05037,"Cross County, Arkansas",2004,13843.0
05000US27035,"Crow Wing County, Minnesota",2004,45992.0
05000US08025,"Crowley County, Colorado",2004,4948.0
05000US48109,"Culberson County, Texas",2004,1574.0
05000US72049,"Culebra Municipio, Puerto Rico",2004,1701.0
05000US01043,"Cullman County, Alabama",2004,58480.0
05000US51047,"Culpeper County, Virginia",2004,29725.0
05000US17035,"Cumberland County, Illinois",2004,8361.0
05000US21057,"Cumberland County, Kentucky",2004,5407.0
05000US23005,"Cumberland County, Maine",2004,205652.0
05000US34011,"Cumberland County, New Jersey",2004,109248.0
05000US37051,"Cumberland County, North Carolina",2004,211573.0
05000US42041,"Cumberland County, Pennsylvania",2004,172531.0
05000US47035,"Cumberland County, Tennessee",2004,41316.0
05000US51049,"Cumberland County, Virginia",2004,7157.0
05000US31039,"Cuming County, Nebraska",2004,6691.0
05000US37053,"Currituck County, North Carolina",2004,16093.0
05000US35009,"Curry County, New Mexico",2004,29792.0
05000US41015,"Curry County, Oregon",2004,17777.0
05000US08027,"Custer County, Colorado",2004,2784.0
05000US16037,"Custer County, Idaho",2004,3189.0
05000US30017,"Custer County, Montana",2004,8674.0
05000US31041,"Custer County, Nebraska",2004,8360.0
05000US40039,"Custer County, Oklahoma",2004,19138.0
05000US46033,"Custer County, South Dakota",2004,6201.0
05000US39035,"Cuyahoga County, Ohio",2004,958146.0
05000US13083,"Dade County, Georgia",2004,12474.0
05000US29057,"Dade County, Missouri",2004,6023.0
05000US49009,"Daggett County, Utah",2004,783.0
05000US27037,"Dakota County, Minnesota",2004,262754.0
05000US31043,"Dakota County, Nebraska",2004,12088.0
05000US01045,"Dale County, Alabama",2004,36045.0
05000US48111,"Dallam County, Texas",2004,3868.0
05000US01047,"Dallas County, Alabama",2004,32708.0
05000US05039,"Dallas County, Arkansas",2004,6358.0
05000US19049,"Dallas County, Iowa",2004,33551.0
05000US29059,"Dallas County, Missouri",2004,12522.0
05000US48113,"Dallas County, Texas",2004,1251710.0
05000US55025,"Dane County, Wisconsin",2004,336138.0
05000US30019,"Daniels County, Montana",2004,1296.0
05000US51590,"Danville city, Virginia",2004,34906.0
05000US37055,"Dare County, North Carolina",2004,24975.0
05000US39037,"Darke County, Ohio",2004,39521.0
05000US45031,"Darlington County, South Carolina",2004,50084.0
05000US42043,"Dauphin County, Pennsylvania",2004,190376.0
05000US37057,"Davidson County, North Carolina",2004,113127.0
05000US47037,"Davidson County, Tennessee",2004,414249.0
05000US37059,"Davie County, North Carolina",2004,28929.0
05000US18027,"Daviess County, Indiana",2004,21111.0
05000US21059,"Daviess County, Kentucky",2004,69741.0
05000US29061,"Daviess County, Missouri",2004,6011.0
05000US19051,"Davis County, Iowa",2004,6135.0
05000US49011,"Davis County, Utah",2004,169395.0
05000US46035,"Davison County, South Dakota",2004,14339.0
05000US31045,"Dawes County, Nebraska",2004,7341.0
05000US13085,"Dawson County, Georgia",2004,15016.0
05000US30021,"Dawson County, Montana",2004,7074.0
05000US31047,"Dawson County, Nebraska",2004,14295.0
05000US48115,"Dawson County, Texas",2004,10177.0
05000US46037,"Day County, South Dakota",2004,4485.0
05000US35011,"De Baca County, New Mexico",2004,1481.0
05000US22031,"De Soto Parish, Louisiana",2004,19030.0
05000US17039,"De Witt County, Illinois",2004,12790.0
05000US01049,"DeKalb County, Alabama",2004,47262.0
05000US13089,"DeKalb County, Georgia",2004,438112.0
05000US17037,"DeKalb County, Illinois",2004,76920.0
05000US18033,"DeKalb County, Indiana",2004,29610.0
05000US29063,"DeKalb County, Missouri",2004,10253.0
05000US47041,"DeKalb County, Tennessee",2004,13374.0
05000US12027,"DeSoto County, Florida",2004,19331.0
05000US28033,"DeSoto County, Mississippi",2004,97768.0
05000US48123,"DeWitt County, Texas",2004,15088.0
05000US48117,"Deaf Smith County, Texas",2004,10783.0
05000US18029,"Dearborn County, Indiana",2004,36305.0
05000US13087,"Decatur County, Georgia",2004,20662.0
05000US18031,"Decatur County, Indiana",2004,17984.0
05000US19053,"Decatur County, Iowa",2004,6499.0
05000US20039,"Decatur County, Kansas",2004,2506.0
05000US47039,"Decatur County, Tennessee",2004,9006.0
05000US30023,"Deer Lodge County, Montana",2004,7263.0
05000US39039,"Defiance County, Ohio",2004,29199.0
05000US06015,"Del Norte County, California",2004,21453.0
05000US18035,"Delaware County, Indiana",2004,91936.0
05000US19055,"Delaware County, Iowa",2004,13210.0
05000US36025,"Delaware County, New York",2004,37763.0
05000US39041,"Delaware County, Ohio",2004,102333.0
05000US40041,"Delaware County, Oklahoma",2004,30013.0
05000US42045,"Delaware County, Pennsylvania",2004,400160.0
05000US08029,"Delta County, Colorado",2004,22449.0
05000US26041,"Delta County, Michigan",2004,29521.0
05000US48119,"Delta County, Texas",2004,3932.0
05000US02068,"Denali Borough, Alaska",2004,809.0
05000US29065,"Dent County, Missouri",2004,11731.0
05000US48121,"Denton County, Texas",2004,337550.0
05000US08031,"Denver County, Colorado",2004,343438.0
05000US19057,"Des Moines County, Iowa",2004,31078.0
05000US41017,"Deschutes County, Oregon",2004,101094.0
05000US05041,"Desha County, Arkansas",2004,10147.0
05000US31049,"Deuel County, Nebraska",2004,1578.0
05000US46039,"Deuel County, South Dakota",2004,3250.0
05000US40043,"Dewey County, Oklahoma",2004,3493.0
05000US46041,"Dewey County, South Dakota",2004,3543.0
05000US48125,"Dickens County, Texas",2004,1999.0
05000US51051,"Dickenson County, Virginia",2004,12956.0
05000US38021,"Dickey County, North Dakota",2004,4233.0
05000US19059,"Dickinson County, Iowa",2004,13358.0
05000US20041,"Dickinson County, Kansas",2004,14887.0
05000US26043,"Dickinson County, Michigan",2004,20783.0
05000US47043,"Dickson County, Tennessee",2004,33431.0
05000US02070,"Dillingham Census Area, Alaska",2004,3118.0
05000US45033,"Dillon County, South Carolina",2004,22385.0
05000US48127,"Dimmit County, Texas",2004,6289.0
05000US51053,"Dinwiddie County, Virginia",2004,19802.0
05000US11001,"District of Columbia, District of Columbia",2004,400115.0
05000US38023,"Divide County, North Dakota",2004,1520.0
05000US12029,"Dixie County, Florida",2004,12105.0
05000US31051,"Dixon County, Nebraska",2004,4453.0
05000US54017,"Doddridge County, West Virginia",2004,5590.0
05000US13091,"Dodge County, Georgia",2004,15466.0
05000US27039,"Dodge County, Minnesota",2004,13333.0
05000US31053,"Dodge County, Nebraska",2004,27062.0
05000US55027,"Dodge County, Wisconsin",2004,67512.0
05000US08033,"Dolores County, Colorado",2004,1478.0
05000US20043,"Doniphan County, Kansas",2004,6061.0
05000US48129,"Donley County, Texas",2004,2932.0
05000US13093,"Dooly County, Georgia",2004,9877.0
05000US55029,"Door County, Wisconsin",2004,22407.0
05000US72051,"Dorado Municipio, Puerto Rico",2004,26415.0
05000US24019,"Dorchester County, Maryland",2004,24760.0
05000US45035,"Dorchester County, South Carolina",2004,79872.0
05000US13095,"Dougherty County, Georgia",2004,69591.0
05000US08035,"Douglas County, Colorado",2004,159991.0
05000US13097,"Douglas County, Georgia",2004,77734.0
05000US17041,"Douglas County, Illinois",2004,14090.0
05000US20045,"Douglas County, Kansas",2004,82258.0
05000US27041,"Douglas County, Minnesota",2004,27459.0
05000US29067,"Douglas County, Missouri",2004,10433.0
05000US31055,"Douglas County, Nebraska",2004,332101.0
05000US32005,"Douglas County, Nevada",2004,34714.0
05000US41019,"Douglas County, Oregon",2004,80812.0
05000US46043,"Douglas County, South Dakota",2004,2397.0
05000US53017,"Douglas County, Washington",2004,21133.0
05000US55031,"Douglas County, Wisconsin",2004,34354.0
05000US35013,"Do�a Ana County, New Mexico",2004,117875.0
05000US05043,"Drew County, Arkansas",2004,13878.0
05000US17043,"DuPage County, Illinois",2004,600234.0
05000US18037,"Dubois County, Indiana",2004,29483.0
